TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionID,AccountID,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,PreviousTransactionDate,Cluster
4.720000000000027,32.0,20.0,1.0,4792.01,TX001128,AC00415,2023-04-17 16:03:52,Debit,Fort Worth,D000610,45.64.74.86,M051,Branch,Engineer,2024-11-04 08:09:28,2
144.93,42.0,74.0,1.0,6887.52,TX001129,AC00279,2023-05-16 16:32:00,Debit,Fresno,D000136,141.121.30.32,M093,Branch,Engineer,2024-11-04 08:09:18,2
316.56,28.0,261.0,1.0,8643.51,TX001130,AC00262,2023-08-29 18:30:14,Debit,Denver,D000457,13.188.62.74,M052,Online,Engineer,2024-11-04 08:09:57,1
9.180000000000007,22.0,140.0,1.0,887.3199999999997,TX001131,AC00306,2023-07-06 18:10:59,Debit,San Francisco,D000535,82.88.241.226,M096,Online,Student,2024-11-04 08:09:48,1
421.25,25.0,66.0,1.0,7174.69,TX001132,AC00164,2023-01-05 16:13:59,Debit,Fort Worth,D000422,156.134.123.253,M007,Online,Student,2024-11-04 08:07:46,0
185.71000000000004,48.0,194.0,1.0,2679.91,TX001133,AC00236,2023-08-07 16:15:16,Debit,Virginia Beach,D000635,32.71.250.58,M084,Branch,Engineer,2024-11-04 08:09:41,1
26.269999999999982,45.0,177.0,1.0,8853.93,TX001135,AC00016,2023-03-17 16:22:52,Credit,Portland,D000332,62.27.235.199,M027,Online,Engineer,2024-11-04 08:10:21,1
297.03,61.0,151.0,1.0,1088.6200000000003,TX001136,AC00386,2023-09-08 17:08:30,Debit,Austin,D000329,198.39.35.23,M041,Online,Retired,2024-11-04 08:10:10,1
99.51999999999995,52.0,127.0,1.0,3798.09,TX001138,AC00152,2023-04-10 17:49:04,Debit,San Diego,D000335,24.181.236.233,M083,ATM,Engineer,2024-11-04 08:11:40,1
881.1000000000001,28.0,16.0,1.0,9951.68,TX001139,AC00020,2023-11-13 16:46:06,Debit,Phoenix,D000309,87.50.72.69,M093,Branch,Student,2024-11-04 08:08:10,0
139.69,52.0,180.0,1.0,9567.94,TX001140,AC00360,2023-06-15 17:22:42,Debit,Indianapolis,D000502,147.119.62.178,M025,Online,Engineer,2024-11-04 08:07:56,1
42.72,37.0,143.0,1.0,2669.66,TX001141,AC00286,2023-08-17 16:55:10,Debit,Nashville,D000193,186.135.2.148,M001,ATM,Engineer,2024-11-04 08:06:59,1
112.72,31.0,17.0,1.0,9630.0,TX001142,AC00241,2023-03-27 16:34:18,Debit,Washington,D000602,189.248.139.91,M028,Branch,Doctor,2024-11-04 08:12:19,2
568.88,19.0,105.0,1.0,1307.8599999999997,TX001143,AC00331,2023-02-10 16:28:47,Debit,Nashville,D000321,213.15.9.253,M076,Branch,Student,2024-11-04 08:08:34,0
189.03,28.0,50.0,1.0,1916.46,TX001144,AC00258,2023-04-20 17:54:10,Debit,Oklahoma City,D000074,41.82.55.163,M046,ATM,Student,2024-11-04 08:09:07,2
199.8,20.0,163.0,1.0,167.27999999999975,TX001145,AC00040,2023-07-24 16:18:50,Debit,Detroit,D000138,35.246.53.10,M038,ATM,Student,2024-11-04 08:11:34,1
189.07999999999998,68.0,238.0,1.0,10790.8,TX001146,AC00143,2023-03-13 16:13:13,Debit,Miami,D000641,210.136.14.108,M011,Branch,Doctor,2024-11-04 08:08:48,1
349.34,28.0,245.0,1.0,614.1400000000003,TX001149,AC00352,2023-01-09 16:53:25,Credit,Indianapolis,D000402,199.59.68.207,M047,ATM,Student,2024-11-04 08:10:29,1
283.15,24.0,180.0,1.0,603.79,TX001150,AC00254,2023-08-11 16:31:43,Debit,Baltimore,D000383,36.77.94.252,M089,Online,Student,2024-11-04 08:11:16,1
151.82,51.0,105.0,1.0,2197.12,TX001151,AC00100,2023-07-17 16:32:45,Debit,Chicago,D000347,165.114.224.47,M013,ATM,Retired,2024-11-04 08:11:54,2
438.59,37.0,103.0,1.0,8994.39,TX001152,AC00412,2023-10-30 17:48:09,Debit,San Jose,D000347,193.217.248.188,M035,Online,Engineer,2024-11-04 08:09:32,0
590.57,79.0,93.0,1.0,3224.6,TX001153,AC00012,2023-06-28 16:07:37,Debit,Milwaukee,D000540,150.231.20.169,M050,ATM,Retired,2024-11-04 08:07:19,0
63.74000000000004,63.0,31.0,1.0,4336.4,TX001154,AC00353,2023-09-12 17:50:26,Debit,Chicago,D000658,100.128.70.210,M092,Online,Retired,2024-11-04 08:08:53,2
77.01999999999998,59.0,132.0,1.0,800.8299999999999,TX001155,AC00445,2023-08-17 16:18:22,Credit,Miami,D000560,195.237.152.198,M053,Online,Doctor,2024-11-04 08:07:54,1
501.15,47.0,208.0,1.0,8821.84,TX001156,AC00281,2023-08-21 18:07:14,Debit,Phoenix,D000322,180.224.54.115,M088,Branch,Engineer,2024-11-04 08:11:33,1
8.949999999999989,76.0,102.0,1.0,3299.84,TX001158,AC00379,2023-10-04 16:01:18,Debit,Oklahoma City,D000686,11.167.243.171,M008,Online,Retired,2024-11-04 08:09:45,2
173.6,21.0,160.0,1.0,421.4399999999996,TX001159,AC00108,2023-11-28 16:38:08,Debit,Austin,D000165,151.247.130.190,M043,Online,Student,2024-11-04 08:09:35,1
149.40000000000003,53.0,123.0,1.0,1035.2200000000007,TX001160,AC00243,2023-05-02 16:30:52,Debit,Chicago,D000077,154.138.163.229,M039,ATM,Retired,2024-11-04 08:10:16,1
388.21,53.0,237.0,1.0,9724.49,TX001161,AC00032,2023-12-19 16:39:57,Credit,Columbus,D000387,145.246.171.225,M013,Branch,Doctor,2024-11-04 08:08:17,1
126.04000000000002,65.0,167.0,1.0,6041.69,TX001163,AC00459,2023-06-19 16:38:13,Credit,Charlotte,D000258,221.169.49.152,M019,Branch,Retired,2024-11-04 08:08:06,1
52.03999999999999,50.0,31.0,1.0,8436.12,TX001164,AC00309,2023-07-27 16:28:26,Credit,Colorado Springs,D000310,105.87.212.115,M070,Branch,Doctor,2024-11-04 08:07:38,2
389.7,62.0,216.0,1.0,7125.15,TX001165,AC00109,2023-03-10 16:40:00,Credit,Austin,D000423,155.164.18.235,M030,Branch,Doctor,2024-11-04 08:10:42,1
161.1,19.0,104.0,1.0,239.1199999999999,TX001166,AC00393,2023-04-10 17:28:48,Credit,Miami,D000001,117.67.192.211,M002,ATM,Student,2024-11-04 08:10:34,2
309.77,67.0,137.0,1.0,4378.14,TX001167,AC00175,2023-05-08 16:31:56,Credit,San Antonio,D000384,40.10.25.102,M010,Online,Retired,2024-11-04 08:06:24,1
202.55,21.0,34.0,2.0,701.7299999999996,TX001169,AC00120,2023-11-14 18:49:52,Debit,Dallas,D000028,51.250.46.149,M029,ATM,Student,2024-11-04 08:09:12,2
724.18,41.0,134.0,1.0,10922.78,TX001170,AC00477,2023-02-06 16:07:26,Debit,Fort Worth,D000144,104.155.121.252,M002,Branch,Doctor,2024-11-04 08:08:21,0
124.98000000000002,24.0,78.0,1.0,642.0,TX001171,AC00410,2023-02-21 16:52:16,Debit,Washington,D000424,40.192.99.27,M062,ATM,Student,2024-11-04 08:08:27,2
487.32,52.0,164.0,1.0,7707.96,TX001172,AC00044,2023-10-19 18:11:23,Debit,Kansas City,D000345,35.73.67.98,M005,Branch,Doctor,2024-11-04 08:09:23,0
635.91,46.0,78.0,1.0,13267.09,TX001173,AC00490,2023-11-28 16:55:41,Credit,Jacksonville,D000281,155.37.19.43,M074,Branch,Doctor,2024-11-04 08:10:43,0
205.65,62.0,144.0,1.0,3582.16,TX001174,AC00342,2023-07-13 16:44:25,Debit,Houston,D000105,157.164.245.130,M080,Branch,Retired,2024-11-04 08:09:27,1
39.410000000000025,25.0,132.0,1.0,921.9099999999999,TX001175,AC00462,2023-11-27 16:27:56,Debit,Louisville,D000356,58.190.9.136,M030,Branch,Student,2024-11-04 08:11:02,1
254.0,35.0,63.0,1.0,5788.53,TX001176,AC00267,2023-05-15 17:33:32,Debit,Nashville,D000436,49.31.186.82,M098,Branch,Doctor,2024-11-04 08:08:07,2
436.8,36.0,213.0,1.0,4515.43,TX001177,AC00363,2023-11-16 16:30:01,Debit,Houston,D000033,153.178.166.93,M098,Branch,Engineer,2024-11-04 08:06:59,1
224.73,76.0,63.0,1.0,7551.89,TX001178,AC00211,2023-02-09 16:27:52,Debit,Miami,D000005,3.102.127.165,M002,Branch,Retired,2024-11-04 08:08:39,2
50.0,53.0,87.0,1.0,185.8699999999999,TX001181,AC00016,2023-02-24 18:05:12,Credit,Jacksonville,D000309,150.231.20.169,M018,ATM,Doctor,2024-11-04 08:11:22,2
132.42,18.0,164.0,1.0,726.3900000000003,TX001182,AC00093,2023-07-24 16:22:38,Debit,Denver,D000019,203.174.215.229,M069,ATM,Student,2024-11-04 08:11:58,1
11.670000000000016,76.0,105.0,1.0,7458.63,TX001183,AC00401,2023-11-13 16:30:21,Debit,Fort Worth,D000017,43.98.242.106,M078,Branch,Retired,2024-11-04 08:10:20,2
83.16,61.0,177.0,1.0,3065.87,TX001184,AC00366,2023-08-16 16:11:56,Debit,Los Angeles,D000037,45.64.74.86,M091,ATM,Retired,2024-11-04 08:08:46,1
149.02,46.0,176.0,1.0,9379.72,TX001185,AC00107,2023-09-01 16:35:51,Credit,Fort Worth,D000346,199.59.68.207,M019,Branch,Engineer,2024-11-04 08:06:40,1
876.5700000000002,62.0,118.0,1.0,3743.63,TX001187,AC00384,2023-09-11 16:16:06,Credit,Portland,D000359,195.164.171.146,M056,ATM,Retired,2024-11-04 08:06:54,0
643.03,36.0,52.0,1.0,2882.16,TX001189,AC00126,2023-08-01 16:23:37,Credit,Jacksonville,D000384,104.155.121.252,M002,Online,Engineer,2024-11-04 08:08:22,0
7.949999999999989,79.0,65.0,1.0,5631.2,TX001190,AC00437,2023-01-09 16:45:12,Debit,Phoenix,D000147,101.120.142.50,M087,ATM,Retired,2024-11-04 08:10:06,2
270.92,77.0,143.0,1.0,4574.43,TX001191,AC00382,2023-04-21 17:03:13,Credit,Louisville,D000108,171.101.134.74,M066,Branch,Retired,2024-11-04 08:06:51,1
499.48,24.0,133.0,1.0,1242.62,TX001192,AC00339,2023-01-17 16:57:06,Debit,Charlotte,D000242,200.13.225.150,M012,ATM,Student,2024-11-04 08:08:44,0
138.82000000000002,77.0,53.0,1.0,3100.22,TX001194,AC00178,2023-10-16 16:12:20,Debit,Fort Worth,D000493,83.207.115.164,M030,Online,Retired,2024-11-04 08:11:48,2
231.46,60.0,83.0,1.0,4707.24,TX001195,AC00201,2023-06-08 16:42:30,Credit,Miami,D000135,77.208.193.198,M047,Branch,Engineer,2024-11-04 08:08:31,2
292.08,72.0,32.0,1.0,7950.48,TX001196,AC00124,2023-12-29 18:07:04,Debit,Columbus,D000631,218.54.207.160,M067,ATM,Retired,2024-11-04 08:09:34,2
63.97999999999999,54.0,258.0,1.0,7954.12,TX001197,AC00404,2023-10-30 16:01:43,Debit,Baltimore,D000150,182.225.2.156,M026,Online,Doctor,2024-11-04 08:06:53,1
235.21,67.0,74.0,1.0,5946.61,TX001198,AC00347,2023-10-16 16:44:52,Debit,Boston,D000300,106.244.1.47,M007,Branch,Doctor,2024-11-04 08:10:59,2
201.73,57.0,78.0,1.0,6650.71,TX001199,AC00480,2023-09-05 18:45:22,Debit,Baltimore,D000246,214.67.148.245,M096,Online,Engineer,2024-11-04 08:12:07,2
161.31,28.0,13.000000000000014,1.0,1268.67,TX001200,AC00303,2023-09-11 16:24:57,Debit,Nashville,D000577,34.86.220.205,M051,ATM,Student,2024-11-04 08:08:54,2
18.410000000000025,53.0,168.0,1.0,8287.54,TX001201,AC00249,2023-12-01 17:26:46,Debit,Atlanta,D000028,58.190.9.136,M072,Branch,Doctor,2024-11-04 08:11:30,1
471.75,34.0,41.0,1.0,12948.5,TX001202,AC00263,2023-06-06 18:31:06,Credit,San Jose,D000443,100.4.40.132,M048,Branch,Doctor,2024-11-04 08:10:54,0
290.02,55.0,246.0,1.0,4746.71,TX001203,AC00108,2023-09-25 17:48:55,Debit,Milwaukee,D000406,173.252.44.183,M005,Branch,Engineer,2024-11-04 08:07:56,1
48.05000000000001,27.0,38.0,1.0,5334.97,TX001204,AC00490,2023-05-18 17:34:20,Debit,New York,D000668,125.225.212.244,M060,Branch,Engineer,2024-11-04 08:09:07,2
359.42,55.0,30.0,1.0,1765.4499999999998,TX001205,AC00411,2023-05-29 16:17:37,Debit,Baltimore,D000567,23.163.145.195,M089,Branch,Doctor,2024-11-04 08:06:42,2
32.910000000000025,19.0,255.0,1.0,427.3000000000002,TX001206,AC00087,2023-05-04 16:37:01,Debit,Fort Worth,D000471,54.252.249.33,M036,Online,Student,2024-11-04 08:06:44,1
3.8000000000000114,67.0,140.0,1.0,6285.39,TX001207,AC00196,2023-08-08 16:47:28,Debit,Denver,D000619,56.116.189.0,M074,Branch,Retired,2024-11-04 08:08:31,1
31.810000000000002,51.0,149.0,1.0,1406.6,TX001208,AC00267,2023-04-06 17:41:53,Debit,Fort Worth,D000641,147.114.91.132,M033,Online,Retired,2024-11-04 08:06:48,1
220.2,28.0,102.0,1.0,1075.15,TX001209,AC00267,2023-09-11 16:25:04,Debit,Boston,D000288,23.255.214.209,M047,Online,Student,2024-11-04 08:11:18,2
476.03,77.0,99.0,1.0,5958.34,TX001210,AC00125,2023-09-01 16:12:35,Credit,Houston,D000470,130.92.201.49,M003,Branch,Retired,2024-11-04 08:09:08,0
141.91,23.0,49.0,1.0,791.9700000000003,TX001211,AC00428,2023-01-19 17:08:04,Debit,Miami,D000069,152.234.65.155,M051,Branch,Student,2024-11-04 08:09:42,2
95.82999999999998,27.0,91.0,1.0,1726.4,TX001212,AC00477,2023-12-01 16:01:26,Debit,Washington,D000089,133.67.250.163,M070,Online,Student,2024-11-04 08:08:23,2
51.150000000000006,46.0,199.0,1.0,8992.25,TX001213,AC00417,2023-03-01 17:26:49,Credit,Los Angeles,D000215,221.206.44.63,M019,Branch,Engineer,2024-11-04 08:10:54,1
50.75,62.0,185.0,1.0,8271.47,TX001215,AC00147,2023-08-14 18:14:23,Debit,Boston,D000642,157.47.114.20,M018,ATM,Doctor,2024-11-04 08:07:41,1
185.07,22.0,159.0,1.0,636.4200000000001,TX001216,AC00097,2023-12-19 16:57:40,Debit,Colorado Springs,D000322,76.136.92.235,M062,Branch,Student,2024-11-04 08:07:39,1
293.54,40.0,45.0,1.0,2290.1,TX001217,AC00433,2023-01-16 17:26:12,Debit,Sacramento,D000255,16.94.155.46,M026,Online,Engineer,2024-11-04 08:08:24,2
23.379999999999995,32.0,89.0,1.0,9968.49,TX001218,AC00381,2023-09-25 18:46:41,Debit,Memphis,D000412,6.204.110.7,M062,Branch,Engineer,2024-11-04 08:09:41,2
285.26,28.0,93.0,1.0,167.72000000000025,TX001219,AC00398,2023-11-01 16:09:05,Debit,Atlanta,D000137,64.57.44.102,M062,ATM,Student,2024-11-04 08:11:15,2
129.48,31.0,179.0,1.0,7581.7,TX001220,AC00029,2023-02-06 16:30:43,Debit,Seattle,D000315,106.244.1.47,M001,ATM,Engineer,2024-11-04 08:10:43,1
743.03,50.0,174.0,1.0,4111.38,TX001221,AC00291,2023-07-27 16:55:39,Debit,New York,D000103,73.54.203.165,M050,ATM,Engineer,2024-11-04 08:09:19,0
297.86,28.0,96.0,1.0,1680.1400000000003,TX001222,AC00431,2023-02-06 17:32:04,Credit,Milwaukee,D000419,205.45.234.42,M070,ATM,Student,2024-11-04 08:11:40,2
231.92,66.0,12.0,1.0,5715.08,TX001223,AC00275,2023-07-10 18:00:56,Debit,Indianapolis,D000280,47.82.77.181,M049,ATM,Doctor,2024-11-04 08:11:27,2
295.82,47.0,46.0,1.0,5897.73,TX001224,AC00093,2023-12-14 16:15:28,Credit,Chicago,D000088,144.228.168.6,M041,Branch,Engineer,2024-11-04 08:07:47,2
81.07999999999998,58.0,56.0,1.0,7788.91,TX001226,AC00465,2023-09-19 16:56:35,Debit,Omaha,D000196,119.43.28.203,M089,ATM,Engineer,2024-11-04 08:07:17,2
775.6,79.0,158.0,1.0,3898.64,TX001227,AC00158,2023-08-21 17:43:17,Credit,Mesa,D000627,73.108.76.238,M070,Branch,Retired,2024-11-04 08:08:12,0
178.43,26.0,136.0,1.0,1214.9300000000003,TX001228,AC00334,2023-12-26 18:13:56,Debit,Baltimore,D000158,1.198.76.182,M041,Branch,Student,2024-11-04 08:07:58,1
211.91,20.0,181.0,1.0,927.4700000000003,TX001229,AC00093,2023-09-18 16:51:04,Debit,Indianapolis,D000487,166.79.195.157,M075,Online,Student,2024-11-04 08:08:46,1
17.20999999999998,23.0,219.0,1.0,914.1599999999999,TX001230,AC00229,2023-12-25 17:18:58,Debit,Omaha,D000618,119.43.28.203,M004,Online,Student,2024-11-04 08:06:59,1
124.22,23.0,172.0,1.0,9695.04,TX001231,AC00373,2023-05-19 17:57:36,Debit,Charlotte,D000523,130.29.230.16,M013,ATM,Student,2024-11-04 08:08:04,1
38.370000000000005,63.0,135.0,1.0,8647.04,TX001232,AC00328,2023-09-01 16:07:38,Debit,San Antonio,D000228,136.162.111.135,M003,ATM,Doctor,2024-11-04 08:10:04,1
269.79,52.0,17.0,1.0,1292.1,TX001233,AC00160,2023-10-03 16:15:25,Debit,San Jose,D000202,82.115.199.37,M013,ATM,Engineer,2024-11-04 08:07:59,2
605.42,21.0,33.0,1.0,392.34000000000015,TX001234,AC00014,2023-06-13 16:10:27,Debit,Mesa,D000488,25.188.196.47,M085,ATM,Student,2024-11-04 08:09:40,0
11.189999999999998,60.0,40.000000000000014,1.0,9877.17,TX001235,AC00090,2023-01-02 17:34:13,Debit,Austin,D000384,195.237.152.198,M090,ATM,Engineer,2024-11-04 08:12:22,2
29.189999999999998,58.0,41.0,1.0,12059.85,TX001236,AC00053,2023-01-25 17:39:15,Credit,Nashville,D000300,146.53.16.47,M004,Branch,Doctor,2024-11-04 08:11:34,2
701.7,61.0,64.0,1.0,6643.24,TX001237,AC00478,2023-06-30 16:57:37,Credit,Seattle,D000037,193.83.0.183,M055,Online,Retired,2024-11-04 08:09:49,0
862.3400000000001,57.0,72.0,1.0,9903.48,TX001238,AC00356,2023-05-25 16:16:02,Debit,Kansas City,D000137,49.174.157.140,M070,Branch,Doctor,2024-11-04 08:12:05,0
410.97,22.0,45.0,1.0,151.42000000000007,TX001239,AC00244,2023-09-25 17:01:56,Debit,Los Angeles,D000309,148.112.151.27,M026,ATM,Student,2024-11-04 08:11:11,2
36.96999999999997,41.0,79.0,1.0,2850.92,TX001240,AC00103,2023-08-23 17:22:49,Debit,Virginia Beach,D000545,175.210.47.87,M087,Branch,Engineer,2024-11-04 08:07:48,2
137.59,30.0,95.0,1.0,10679.67,TX001241,AC00053,2023-01-03 16:27:16,Debit,Nashville,D000439,161.25.82.11,M065,ATM,Doctor,2024-11-04 08:11:30,2
168.11,51.0,12.0,1.0,10652.13,TX001242,AC00151,2023-05-19 16:44:53,Credit,New York,D000050,146.69.70.214,M015,Online,Doctor,2024-11-04 08:06:59,2
430.98,24.0,93.0,1.0,569.25,TX001243,AC00494,2023-10-10 18:14:12,Debit,Baltimore,D000176,168.55.199.214,M058,Branch,Student,2024-11-04 08:11:00,0
13.870000000000005,24.0,20.0,1.0,954.8299999999999,TX001244,AC00219,2023-12-11 18:32:40,Debit,Phoenix,D000670,37.227.215.145,M077,Branch,Student,2024-11-04 08:07:47,2
642.68,76.0,66.0,1.0,1831.1999999999998,TX001245,AC00202,2023-05-25 16:45:31,Debit,Jacksonville,D000643,141.241.241.128,M060,ATM,Retired,2024-11-04 08:10:37,0
175.07,28.0,169.0,2.0,9274.64,TX001246,AC00254,2023-11-23 16:59:11,Debit,Las Vegas,D000406,58.190.9.136,M100,Online,Engineer,2024-11-04 08:12:07,1
302.82,36.0,175.0,1.0,9384.54,TX001247,AC00285,2023-11-03 16:50:20,Debit,Jacksonville,D000290,79.47.176.19,M020,ATM,Engineer,2024-11-04 08:07:31,1
406.81,66.0,84.0,1.0,1968.3599999999997,TX001249,AC00073,2023-12-05 16:32:49,Debit,New York,D000073,207.157.126.125,M016,Online,Retired,2024-11-04 08:08:46,0
256.3,53.0,172.0,1.0,4203.05,TX001250,AC00383,2023-04-05 16:21:59,Debit,New York,D000099,133.63.96.21,M066,Online,Retired,2024-11-04 08:06:23,1
80.95999999999998,19.0,97.0,1.0,959.9400000000005,TX001251,AC00326,2023-09-27 17:47:10,Credit,Jacksonville,D000179,81.248.235.147,M078,Online,Student,2024-11-04 08:06:25,2
95.78,22.0,27.0,1.0,271.6400000000003,TX001252,AC00153,2023-03-23 17:09:53,Debit,Atlanta,D000211,221.23.158.87,M061,Online,Student,2024-11-04 08:09:16,2
379.54,41.0,118.0,1.0,12571.76,TX001253,AC00460,2023-01-03 17:14:14,Credit,Indianapolis,D000668,109.105.179.186,M040,Branch,Doctor,2024-11-04 08:06:23,0
903.19,22.0,65.0,1.0,8627.08,TX001254,AC00439,2023-07-06 17:52:32,Debit,El Paso,D000286,174.61.77.54,M028,Online,Student,2024-11-04 08:06:37,0
847.45,28.0,175.0,1.0,422.3199999999997,TX001256,AC00086,2023-06-19 16:24:14,Debit,Jacksonville,D000469,151.247.130.190,M042,Branch,Student,2024-11-04 08:09:30,0
295.18,66.0,31.0,1.0,12961.530000000002,TX001257,AC00330,2023-05-09 17:54:39,Credit,Dallas,D000126,200.13.225.150,M100,Branch,Doctor,2024-11-04 08:07:53,2
18.45999999999998,68.0,213.0,1.0,6381.6,TX001258,AC00027,2023-11-20 16:29:14,Debit,Charlotte,D000133,166.41.54.117,M032,Branch,Retired,2024-11-04 08:10:17,1
603.23,28.0,47.999999999999986,1.0,117.97999999999956,TX001259,AC00020,2023-08-24 17:34:13,Debit,Detroit,D000238,38.210.156.148,M017,Branch,Student,2024-11-04 08:08:18,0
54.5,57.0,147.0,1.0,1715.2200000000003,TX001260,AC00232,2023-11-22 16:59:09,Credit,Philadelphia,D000050,61.95.76.233,M082,Branch,Retired,2024-11-04 08:08:27,1
886.19,61.0,69.0,1.0,7904.24,TX001262,AC00136,2023-08-21 17:32:04,Debit,Colorado Springs,D000614,116.106.207.139,M081,Branch,Retired,2024-11-04 08:08:29,0
440.03,49.0,88.0,1.0,1490.44,TX001263,AC00322,2023-11-29 16:11:50,Debit,San Jose,D000569,5.74.9.122,M099,Online,Engineer,2024-11-04 08:10:19,0
76.38999999999996,18.0,219.0,1.0,5976.0,TX001265,AC00079,2023-01-13 17:19:33,Debit,Denver,D000507,136.250.159.93,M019,Branch,Student,2024-11-04 08:10:09,1
595.91,19.0,162.0,1.0,1673.7600000000002,TX001266,AC00176,2023-08-10 18:39:04,Credit,San Antonio,D000063,200.136.146.93,M085,ATM,Student,2024-11-04 08:10:21,0
6.029999999999973,76.0,70.0,1.0,3290.72,TX001267,AC00417,2023-08-09 18:42:25,Debit,Chicago,D000358,86.83.61.143,M035,Branch,Retired,2024-11-04 08:09:27,2
249.34,26.0,197.0,1.0,3030.97,TX001268,AC00260,2023-08-15 17:21:47,Debit,Charlotte,D000498,152.140.239.181,M088,ATM,Engineer,2024-11-04 08:07:57,1
421.52,20.0,67.0,1.0,369.8599999999997,TX001269,AC00471,2023-08-15 17:35:08,Debit,San Jose,D000035,177.172.184.163,M064,Branch,Student,2024-11-04 08:10:21,0
189.77,58.0,24.0,1.0,6570.36,TX001270,AC00231,2023-02-27 16:08:40,Debit,Raleigh,D000290,116.43.88.219,M011,Branch,Engineer,2024-11-04 08:11:28,2
73.19,76.0,213.0,1.0,2264.98,TX001271,AC00184,2023-10-18 16:20:15,Debit,Atlanta,D000067,152.140.239.181,M025,Branch,Retired,2024-11-04 08:10:26,1
188.13,75.0,198.0,1.0,5029.87,TX001272,AC00475,2023-06-02 18:12:29,Credit,Jacksonville,D000157,175.210.47.87,M091,Online,Retired,2024-11-04 08:10:08,1
30.519999999999982,62.0,122.0,1.0,12327.74,TX001273,AC00329,2023-05-19 17:19:00,Debit,Jacksonville,D000526,104.165.213.58,M005,Branch,Doctor,2024-11-04 08:07:18,1
170.24,62.0,133.0,1.0,5172.99,TX001276,AC00221,2023-06-05 16:24:12,Debit,San Francisco,D000150,47.167.178.158,M050,Branch,Retired,2024-11-04 08:08:04,1
56.620000000000005,54.0,121.0,1.0,8981.1,TX001277,AC00299,2023-02-27 17:59:36,Debit,Austin,D000475,48.31.196.24,M069,Branch,Doctor,2024-11-04 08:08:45,1
53.139999999999986,34.0,70.0,1.0,7915.0,TX001278,AC00266,2023-04-21 17:19:56,Debit,Las Vegas,D000431,115.96.94.156,M062,ATM,Doctor,2024-11-04 08:07:15,2
587.23,27.0,144.0,1.0,500.84000000000015,TX001279,AC00297,2023-07-31 17:54:28,Debit,Omaha,D000010,50.202.8.53,M007,Online,Student,2024-11-04 08:09:21,0
21.269999999999982,62.0,114.0,1.0,7392.79,TX001281,AC00489,2023-07-24 17:01:19,Credit,Indianapolis,D000386,197.23.128.119,M070,Online,Retired,2024-11-04 08:09:54,2
155.51,68.0,15.0,1.0,5360.19,TX001285,AC00360,2023-08-21 18:51:06,Debit,Raleigh,D000008,199.103.32.145,M081,ATM,Doctor,2024-11-04 08:08:23,2
135.15,72.0,50.0,1.0,5878.14,TX001286,AC00422,2023-03-20 17:13:09,Debit,Colorado Springs,D000639,77.208.193.198,M100,Online,Retired,2024-11-04 08:10:37,2
39.48000000000002,56.0,38.0,1.0,5889.51,TX001287,AC00225,2023-05-26 16:47:51,Debit,Omaha,D000435,152.234.65.155,M017,ATM,Retired,2024-11-04 08:11:50,2
451.68,33.0,15.0,1.0,4381.54,TX001288,AC00261,2023-04-18 18:55:32,Debit,Houston,D000113,210.160.90.52,M072,Online,Engineer,2024-11-04 08:09:51,2
19.110000000000014,49.0,160.0,1.0,8478.46,TX001289,AC00468,2023-09-18 16:31:03,Credit,Colorado Springs,D000546,148.25.159.90,M007,Online,Engineer,2024-11-04 08:11:45,1
355.0,26.0,33.0,1.0,185.47000000000025,TX001290,AC00138,2023-08-29 16:50:17,Credit,Fort Worth,D000052,115.241.186.164,M053,Online,Student,2024-11-04 08:10:34,2
427.69,43.0,236.0,1.0,2443.54,TX001291,AC00013,2023-03-28 16:02:03,Debit,Raleigh,D000347,24.148.92.177,M088,ATM,Engineer,2024-11-04 08:11:53,1
254.86,23.0,102.0,1.0,699.8999999999996,TX001292,AC00275,2023-01-26 17:21:46,Debit,Boston,D000296,59.127.135.25,M013,Branch,Student,2024-11-04 08:11:39,2
19.480000000000018,27.0,114.0,1.0,4739.59,TX001293,AC00125,2023-07-10 16:01:03,Debit,Dallas,D000674,16.128.130.153,M002,ATM,Engineer,2024-11-04 08:08:46,2
190.17,49.0,265.0,1.0,12893.85,TX001294,AC00200,2023-06-09 17:41:13,Debit,Baltimore,D000467,148.181.195.227,M043,ATM,Doctor,2024-11-04 08:08:48,1
91.38,65.0,179.0,1.0,2402.58,TX001295,AC00213,2023-04-03 16:41:47,Debit,Jacksonville,D000609,163.129.70.210,M013,ATM,Retired,2024-11-04 08:06:39,1
206.63,59.0,128.0,1.0,7626.53,TX001296,AC00035,2023-12-07 16:11:01,Credit,Oklahoma City,D000239,115.30.82.168,M023,Online,Retired,2024-11-04 08:10:42,1
93.22,52.0,52.0,1.0,1014.6300000000001,TX001297,AC00070,2023-04-07 17:11:35,Debit,Charlotte,D000140,70.130.169.235,M030,Online,Retired,2024-11-04 08:09:41,2
547.98,28.0,171.0,1.0,1358.54,TX001298,AC00275,2023-10-24 17:04:59,Debit,Oklahoma City,D000218,79.227.202.117,M070,ATM,Student,2024-11-04 08:09:19,0
641.06,23.0,25.0,1.0,1602.13,TX001299,AC00060,2023-12-11 16:09:08,Debit,Colorado Springs,D000057,116.106.207.139,M099,ATM,Student,2024-11-04 08:07:21,0
